MetricPre,MetricPost,MOCOparam0,MOCOparam1,MOCOparam2,MOCOparam3,MOCOparam4,MOCOparam5,MOCOparam6,MOCOparam7,MOCOparam8,MOCOparam9,MOCOparam10,MOCOparam11
0,-1.18375341933561,1.00023841974443,-7.34110338984508e-05,9.46512929985426e-05,-0.00336282813061773,1.00077594684261,-0.00365438361090889,-0.000171695434788041,-0.000364510353424745,0.995659238116485,-0.0355889051848184,0.136154279666421,-0.0510742962394592
0,-1.17993074719512,1.00021023124925,0.000111281136557112,-0.00015335661694232,-0.00224806861902035,0.999904790446656,-0.00174940708249841,-0.000214593282757106,0.000144816746599019,0.995224417327119,-0.0549024665139613,0.209227731002097,-0.150358991616249
0,-1.17936684132351,0.999858884291417,1.02174832470291e-05,0.00234815495248415,-0.002256327189146,0.999237478855032,-0.00320371740210796,-0.00125118901608197,0.000147290282290833,0.995911901718116,-0.0574008663105912,0.168760270377456,-0.135982101087349
0,-1.17747466416218,0.999825339176009,-3.93548658743326e-05,0.00112876234174185,-0.00234380035679338,0.998632115885039,0.000953181393687144,-0.000701781615737767,0.000223964063444586,0.994695693954057,-0.0504626323361737,0.270235218696068,-0.20406943007126
0,-1.17645507529305,0.999868910040964,-0.000153650642701041,0.0011672707072799,-0.00275235967271175,0.999768907546817,0.000471313410826437,-0.000501611947261076,-0.000130050039040428,0.994780526791388,-0.0286586344880585,0.195976546336079,-0.148366631175241
0,-1.17839714526119,1.00037803571094,-7.03388654784273e-05,0.00207669505226676,-0.00195720635050502,0.998631879051159,-0.00203465182447785,-0.00142701602417918,0.000468346087183656,0.996608013493934,-0.0326843520684868,0.255596970276323,-0.145935689905613
0,-1.18534035407673,1.00005363001506,0.000202394952880584,-0.000491885267408975,-0.00244957574835906,1.00152122519258,-0.00327841866081396,-0.000196144500740172,5.97186653442618e-05,0.996853844121973,-0.0770353579936914,0.045134726709509,-0.10354998800669
0,-1.17070175588971,0.999686870795203,-0.00046714331879532,0.000957496280778922,-0.00325517031776353,0.998148436835168,-0.00494906693931231,-0.000799203363494978,1.86211856492403e-05,0.995799189614839,-0.0205432018712979,0.206149275124321,-0.132231419108112
0,-1.1759390120243,1.00046165028828,-0.000160825211718277,0.00109879609971363,-0.00224412236623536,0.998368642982353,-0.00401993065162965,-0.00117241254003558,0.000417069912086499,0.995561289512827,-0.0561314956193191,0.18569910259954,-0.163894502500012
0,-1.18440892757309,1.00049012152285,0.000287783614786083,0.00149867162814046,-0.00254120216306027,1.00043164038929,-0.00422116811890044,-0.000237722727230469,-0.000138516988403002,0.993660322073981,-0.0487489058601983,0.122039805156797,-0.192337641232511
0,-1.17787951743721,0.99975058693732,-0.000211873016172592,0.0013167411717404,-0.00275276335600764,0.998699835763024,-0.00225904370647763,-0.000957568079017042,7.68269305000947e-05,0.997150501698066,-0.0513803225961595,0.22082027339423,-0.0798503331045623
0,-1.18648762040687,0.99943857900958,-5.85905520514819e-05,0.000143900627667893,-0.00240231054105099,1.00108283757514,-0.00105978578660905,-0.000770202896630466,-0.000305487466267829,0.992914946933503,-0.0329998119643533,0.168382653668793,-0.128718667656778
0,-1.17552807446992,0.99981470596989,-0.000272575836305387,0.0023020007391429,-0.00288011796059523,0.998786541947817,-0.000974919537490684,-0.00108257715772036,-5.58728742955222e-05,0.993818622306579,0.0059898279682345,0.211868411670202,-0.149186021016163
0,-1.17868862626254,1.00002843364073,0.000139074650739984,0.00151783203705151,-0.00262429536005622,1.0004431543834,-0.00156947511095834,-0.00083230408326206,-0.000377629078218796,0.992859163397125,-0.0382252199555251,0.179545991967843,-0.174550809730948
0,-1.17795240551179,0.999841719349971,-0.000532187541805673,0.000599228062820259,-0.00244747413634933,0.998991927930199,-0.0041173696792333,-0.00087616943815922,-8.80050239534062e-05,0.996992977115967,-0.0250475891598459,0.179431930246757,-0.0884230428013702
0,-1.17629711669708,1.0000551753757,0.000351564203374143,0.00136502349605438,-0.00272536393004419,0.999827682912324,-0.000396646493785569,-0.000882974639175589,1.29867447584934e-05,0.992628920488812,-0.057562826697997,0.211865240512808,-0.216170393466722
0,-1.17700337658593,1.00013494002891,0.000132031645193666,0.0012891577503826,-0.00269147397269686,1.00013981017056,-0.00130371714853734,-0.000848013278527588,-0.000241252311321114,0.992727347478889,-0.0193305512495983,0.183763651913358,-0.166656330140334
0,-1.18125725618329,1.00029669696439,-5.06350690804473e-05,0.000483802914925892,-0.00129260215647014,0.999906847338811,-0.00342241882099813,-0.000615875659537246,0.000196755373939435,0.994478143692996,-0.0234575208888882,0.163538069469654,-0.206038916577066
0,-1.1760812138244,0.999930569428266,-2.12786620432089e-05,0.00218636598109207,-0.00195645780733168,0.998363639932239,-0.00345749973010872,-0.000754492972960668,0.000182789968986083,0.99494714795882,-0.056628838606555,0.221533879285627,-0.141476696649391
0,-1.17803773178454,1.0000691614405,0.000228186210407889,0.0022204988495092,-0.00252105402509295,0.999350989124015,-0.000932496446128259,-0.00129732540613865,7.53287964843028e-05,0.992101945243177,-0.0308659064263639,0.262549192479667,-0.242743070107154
