1.003970	0.984726	1.002470	1.000190	1.007910	1.018500	1.031860	1.031490	1.006520	1.001790	0.992624	0.990696	0.987772	0.999521	0.999313	1.000360	0.999270	0.990640	0.994501	0.999536	0.999815	0.998798	0.992389	0.999154	0.995018	0.999743	0.999284	1.001180	0.997871	1.004580	0.999508	1.002870	1.000550	1.005560	0.999979	1.002310	0.998284	0.997292	0.981312	0.976615	0.979572	1	
1.003970	1.000540	1.003970	1.000800	1.001150	1.013410	1.030960	1.021320	1.011060	0.997723	0.997288	0.975708	0.989120	0.986158	1.003190	1.000520	0.999928	1.000250	0.997258	1.007430	0.997037	0.997770	0.995452	0.995123	0.994906	0.997110	0.998571	0.995413	1.000500	0.999752	1.004120	1.002500	1.008910	1.005060	1.015780	1.011170	1.015400	1.010640	0.999007	0.988117	0.991710	1	
1.003970	1.000650	1.000180	1.000200	1.029640	1.019160	1.042160	1.022900	1.027650	0.995177	1.004000	0.988219	0.999938	0.987214	1.001000	1.000220	1.001940	0.999779	0.994582	1.009280	0.999752	1.004650	0.990595	1.000380	0.993051	1.000380	0.998089	0.999126	0.999830	0.998889	1.005460	1.000030	1.005330	1.002550	1.000000	1.016380	0.999907	1.000000	1.001290	1.000000	0.997125	1	
0.998958	0.999914	0.999685	1.011570	1.030950	1.035060	1.033980	1.041100	1.001010	1.005420	1.000100	0.999624	0.999441	0.998002	1.000800	1.008370	1.008640	1.005340	1.005710	1.006150	1.011630	1.000470	1.001980	1.000010	1.001210	1.000090	1.002580	1.001530	1.000220	1.007060	1.000350	1.015790	1.001000	1.020460	1.010400	1.025250	1.000080	1.024140	0.999708	1.000020	0.994260	1	
0.999695	1.000580	0.967500	1.012760	1.025670	1.032580	1.044210	1.036040	1.017120	1.003130	1.006120	0.999815	0.995308	0.997447	1.004060	1.004980	1.002220	1.000410	1.000120	1.015630	1.000340	1.012550	1.000100	0.999767	1.000890	0.993932	1.001050	0.991258	1.004620	0.994233	1.006360	0.999186	1.009760	1.000180	1.009410	1.000170	1.004550	0.999764	0.999946	0.981316	0.982849	1	
1.011430	1.000100	1.000020	1.004030	1.025180	1.048890	1.024860	1.052450	1.018390	1.021430	0.999954	1.004640	0.990487	1.000830	1.000630	1.023110	1.004920	1.022480	1.011660	1.016810	1.019500	1.007730	1.021610	0.998271	1.019610	0.998528	1.014290	0.996477	1.004000	0.999400	1.004430	0.997661	1.005620	0.993539	1.009810	0.996718	1.003910	0.987835	1.005440	0.999314	0.994965	1	
1.007600	1.000520	0.999792	1.021880	1.029110	1.044830	1.047210	1.048720	1.008720	1.024980	1.000000	1.001900	0.997602	1.001140	1.000830	1.037240	1.007620	1.018950	1.000440	1.018060	1.016250	1.015820	1.008440	1.007210	1.000640	1.003190	1.000540	1.000030	0.999954	0.997141	0.997122	0.990285	0.994665	0.985818	0.990258	0.987381	0.968939	0.980471	0.971411	1.000210	0.999494	1	
1.000420	1.000040	1.002160	1.040270	1.046250	1.051290	1.045850	1.043820	1.023430	1.023270	1.003570	1.000760	1.000350	1.000060	1.005390	1.021860	1.010510	1.016030	1.011720	1.019350	1.019600	1.022850	1.019060	1.009910	1.007440	1.004380	1.007440	1.007780	1.002380	1.007710	1.000340	1.000100	0.999755	0.993594	0.987744	0.982099	0.975475	0.974809	0.969716	0.998122	0.999668	1	
1.000690	1.000300	1.000410	1.036610	1.037600	1.046700	1.042780	1.046800	1.022030	1.021640	1.005520	1.003750	1.001390	1.002560	1.011970	1.027180	1.019000	1.022150	1.019040	1.016200	1.021660	1.027990	1.021530	1.014840	1.018610	1.013130	1.012770	1.007640	1.006390	1.004960	0.999969	0.999660	0.999502	0.994717	0.982626	0.986299	0.974960	0.974071	0.971761	0.999170	0.995113	1	
0.999903	1.000630	1.002300	1.009100	1.036350	1.041250	1.036750	1.033430	1.023310	1.007040	1.008640	0.998047	1.000000	0.998770	1.008010	1.000020	1.023130	1.010880	1.009850	0.998780	1.020800	1.025210	1.021220	1.015430	1.015910	1.013340	1.004630	1.011150	1.000260	1.008790	1.000100	1.000740	0.999921	0.997320	0.999901	0.996775	0.999413	0.979414	0.970881	0.993566	0.999144	1	
