GlobalSignal	CompCorrVec1	CompCorrVec2	CompCorrVec3	CompCorrVec4	CompCorrVec5	CompCorrVec6	CompCorrVec7	CompCorrVec8	CompCorrVec9	CompCorrVec10	CompCorrVec11	CompCorrVec12
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
-0.00570031623839651	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0
0.000231147393864582	-0.0172279276354559	0.00309961804513197	-0	-0.000300345249803411	-0	0.000659823210697091	-0.00020935584809321	0.00103339366346978	-0.00168925406511892	-0.000147050652255897	5.25746246231873e-05	-0.00200599428181881
0	-5.53094844347013e-18	-1.50674975694484e-16	1.47118789456987e-19	1.60735897873823e-17	-0	-5.22178400400471e-17	9.84540002384463e-18	-2.08655244826877e-06	9.05130735276481e-06	2.56889395274059e-05	-0.000184782475428607	-2.2719865991653e-05
0	6.76778581747321e-21	9.92970034189144e-19	1.48366733582691e-19	2.55451313244381e-17	-0	-2.57113563797234e-17	1.42427607038292e-17	-9.39933238976011e-07	-7.02836312685226e-06	-2.82439071102575e-05	-4.23955876217462e-06	-2.09425603071849e-05
0	-3.29605390643475e-23	-2.58490897733272e-20	-1.93841659842041e-19	-4.39022646477028e-17	-0	-1.19692107567369e-17	5.53459479996917e-17	-4.18239009630684e-08	5.46602862135856e-07	0.000167815060334275	5.28838602384333e-05	9.53125060712369e-06
0	-7.13591526225722e-26	-2.94806128999711e-22	2.56668353810917e-19	-1.25563169686288e-17	-0	-1.96210752503787e-17	-4.77877816134685e-17	-1.48701777122324e-07	1.10439667107057e-06	3.69108311234208e-06	3.07059097300888e-06	9.97277505452766e-07
0	1.73382743213299e-28	3.5415983071996e-24	2.76440762185501e-19	1.33267521975098e-18	-0	2.84049443884345e-18	8.88953753104323e-18	-2.29615401072233e-07	-1.24798456782944e-07	-2.9087764085777e-07	-5.91536134531275e-07	7.20380446631436e-06
0	-0	-0	1.11468212369686e-18	-0	-0	-0	-0	1.63623670640391e-10	-2.41685690908955e-10	-1.49815487133552e-10	2.92530746243606e-10	-2.28884851559879e-10
0	-0	-0	2.75801868559881e-19	-0	-0	-0	-0	-1.41898138270934e-10	-2.72443804722415e-12	-9.40824142680425e-12	-2.47227290629139e-11	-7.41130124299278e-10
0	-0	-0	3.94796762759309e-19	-0	-0	-0	-0	-2.66611555240631e-10	-2.53958094388371e-10	5.80703939472313e-11	-2.28487795415657e-10	-3.19815266356402e-10
0.0013828973083676	-0.103070401779136	0.0185442430473222	4.68053118577924e-19	-0.00179689085215632	-0	0.00394755799239507	-0.0012525239154954	0.181499020313856	-0.0314783179893137	-0.00354231960531404	0.0236150997258396	-0.0899757486028921
0.000447561045166482	-0.00128204226124639	-0.00520024463934461	-1.59422105867039e-19	0.0129093638468853	-0	-0.166012202294668	-0.00245804985196076	0.00349367190643586	0.0149419242077296	0.00303760879690352	-0.0221863900241258	0.00988656887826666
0	-0	-0	8.72733448886323e-20	-0	-0	-0	-0	-3.47235641983935e-13	-6.40572802220646e-13	4.40883106929663e-10	4.05239360397695e-11	-1.18548924634349e-10
0	-0	-0	-8.8509649032154e-19	-0	-0	-0	-0	2.78174604320418e-14	6.15873898877765e-14	-1.60608831741834e-10	-2.14866457707678e-10	6.46518857243934e-11
0	-0	-0	1.66226245431716e-18	-0	-0	-0	-0	2.03410383215589e-15	5.44353933677626e-15	-7.98582241159973e-11	-5.030600909718e-10	9.1061079979999e-13
0	-0	-0	9.4452114552735e-19	-0	-0	-0	-0	1.81841407918937e-16	5.93886369331156e-16	-4.39323438967088e-11	-4.43481882285806e-10	-2.21873304233769e-11
0	-0	-0	-2.07430427848698e-19	-0	-0	-0	-0	4.44407482856739e-18	1.74309498248084e-17	-4.37074639640923e-12	-5.47890514679894e-11	-4.30483820333467e-12
0	-0	-0	-4.50198011465661e-19	-0	-0	-0	-0	-3.85785494336353e-19	-1.78039715848399e-18	1.18324873906888e-12	1.71739096271042e-11	1.77403163790862e-12
0	-0	-0	-2.01620311226125e-19	-0	-0	-0	-0	1.47005070390262e-21	7.92866343727063e-21	-1.29933968504313e-14	-2.14501233964891e-13	-2.79776633145176e-14
0	-0	-0	1.54244699695008e-18	-0	-0	-0	-0	-8.91858368518454e-24	-5.64752304240024e-23	2.39883379647426e-16	4.55911909024635e-15	7.71558761694965e-16
0	-0	-0	1.00055766894414e-18	-0	-0	-0	-0	-7.10530377117951e-26	-5.26883526669613e-25	5.65301339113316e-18	1.22894729849902e-16	2.65929019837244e-17
0	-0	-0	-1.21529375596291e-18	-0	-0	-0	-0	4.27050947126317e-29	3.71515598357522e-28	-1.03107248050516e-20	-2.57796807611113e-19	-7.21846303039308e-20
0	-0	-0	5.55107674194536e-19	-0	-0	-0	-0	-1.02737875325851e-30	-1.04244157202096e-29	7.11156909026855e-22	2.02013608816131e-20	7.12594710103716e-21
0	-0	-0	1.11877832209022e-19	-0	-0	-0	-0	1.16532990986768e-34	1.37845923157173e-33	-2.34517797120137e-25	-7.58886265491354e-24	-3.39188297935072e-24
0	-0	-0	-1.09521360079981e-18	-0	-0	-0	-0	-1.1476655319082e-36	-1.58073462392839e-35	6.89031258063163e-27	2.55249159259655e-25	1.46137150654931e-25
0	-0	-0	4.20824414323596e-19	-0	-0	-0	-0	-2.98882515956009e-40	-4.76109867625156e-39	5.30947710019491e-30	2.24413609972709e-28	1.63369139513468e-28
0	-0	-0	-1.13118603127852e-19	-0	-0	-0	-0	6.70157351607138e-43	1.22415594677758e-41	-3.60202978736922e-32	-1.73894647491565e-30	-1.61348432508207e-30
0	-0	-0	1.04650920633269e-18	-0	-0	-0	-0	-6.11706911497734e-47	-1.26424567571039e-45	1.02767291330098e-35	5.65942440562823e-34	6.67373015219974e-34
0	-0	-0	-1.17069217733405e-18	-0	-0	-0	-0	2.95530998210511e-50	6.79500144803805e-49	-1.68774638837203e-38	-1.06011975731743e-36	-1.58841382518544e-36
0	-0	-0	1.83926793846524e-18	-0	-0	-0	-0	-4.66764815642415e-55	-1.17114459408359e-53	1.09119692280606e-42	7.8176768149107e-41	1.48830173473116e-40
0	-0	-0	3.96239365747602e-19	-0	-0	-0	-0	-4.86169364384201e-59	-1.30562598531462e-57	7.37805443151444e-46	6.02902146917663e-44	1.45838590213119e-43
0	-0	-0	-5.17854768127598e-19	-0	-0	-0	-0	-7.49807504308886e-66	-2.01226622277692e-64	-7.08804546777386e-50	-6.60613815617373e-48	-2.03027294370496e-47
0	-0	-0	-9.23067389160175e-19	-0	-0	-0	-0	-0	-0	-7.54439911920484e-56	-8.02002908717458e-54	-3.13180334731823e-53
0	-0	-0	-1.15303683433972e-18	-0	-0	-0	-0	-0	-0	-1.99231706126364e-58	-2.41551724426365e-56	-1.1983265744052e-55
0	-0	-0	2.09230372861613e-19	-0	-0	-0	-0	-0	-0	4.0044891693503e-63	5.53750056384011e-61	3.49025633448985e-60
0	-0	-0	-7.0912539552946e-20	-0	-0	-0	-0	-0	-0	9.03451353947045e-68	1.42489808615273e-65	1.14103811399372e-64
0	-0	-0	4.01123040084115e-19	-0	-0	-0	-0	-0	-0	-1.03718977482288e-71	-1.86577808461764e-69	-1.89834259815925e-68
0	-0	-0	1.26987444150161e-18	-0	-0	-0	-0	-0	-0	-2.18978143790057e-76	-4.55154040729521e-74	-6.05754739870874e-73
0	-0	-0	-5.82441030355738e-19	-0	-0	-0	-0	-0	-0	1.92629980768517e-83	4.00309928860581e-81	5.32605712386687e-80
0	-0	-0	-1.06763209045484e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	4.00408356034869e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	8.91211009409532e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-5.56917545374802e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-1.19378706003653e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-1.96503702829117e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	1.03704626012508e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	4.49827434551237e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-3.6782405734518e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	2.0574959684399e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	1.9280587461876e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	6.9509641234056e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	1.17832870874914e-18	-0	-0	-0	-0	-0	-0	0	0	-0
-0.00139593197619459	-0	-0	-1.15979986302795e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-2.59243160262641e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-4.00752463169691e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	4.76475885165245e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0.00114671731585975	-0.0854673834113393	0.0153771393459286	3.92337761593342e-19	-0.00149000641074142	-0	0.00327336894636786	-0.00103860991971457	-0.063460099548371	0.00294807695678386	-0.000117322282084467	0.0170631493159492	-0.163857379586379
0	-0	-0	1.54530573314706e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0.00179827460978926	-0.000228080600320322	0.00155407028789561	1.07436900034978e-19	0.204229357051869	-0	0.0192109200859411	-0.0654682798683885	0.00235296197475766	0.00611799624200808	-0.0968744415830319	-0.00981749112903148	0.00184843001886602
0	-0	-0	4.48768643367169e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	8.33185943800163e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	1.44096186195718e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0.000469793329550178	-0.00134572682104391	-0.00545856318367568	3.79074540856514e-19	0.0135506275389696	-0	-0.174258743258048	-0.00258015177286799	0.00366705963674716	0.015683896883213	0.00318778663108453	-0.0232915710414889	0.0103771948317923
0	-0	-0	2.68721202516427e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0.000490739440836186	-0.0365758983185549	0.00658067045811022	5.31833706889438e-20	-0.00063765053752966	-0	0.00140084328036131	-0.000444474714213035	0.00220618195604441	-0.00354871825071785	-0.000304090305251502	0.000207913442314725	-0.00414651703142137
0	-0	-0	-1.81587982023561e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0.00204711575208502	-0.152576074723058	0.027451215519021	-2.78112339107106e-20	-0.00265995424675513	-0	0.00584360682431342	-0.00185412280561473	0.00920652846258871	-0.0148015329927055	-0.00126806998592841	0.000873535810622565	-0.0173027903810396
0	-0	-0	-5.51014784523624e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	4.9760869545475e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	8.32474568473367e-21	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-8.34036285469867e-19	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-1.16889223232113e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	1.94936030132207e-18	-0	-0	-0	-0	-0	-0	0	0	-0
0	-0	-0	-9.84622861623921e-19	-0	-0	-0	-0	-0	-0	0	0	-0
