0.489027	-0.299326	0.303401	-0.299326	0.303401	-0.642383	-0.994759	0.369307	0.010452	0.455939	0.289629	1.128180	0.733300	1.597610	0.307995	0.569999	0.492878	0.833762	0.478042	1.323300	0.568353	0.325978	0.541662	-0.092364	0.015214	-0.337490	-0.201471	-0.587889	-0.174327	-0.966874	-0.283090	-1.433990	-0.660475	-1.224850	-0.426371	-1.289350	0.337142	-0.136659	0.977657	0.281448	0	0	
0.124861	0.124861	0.492229	0.124861	0.508057	-2.824980	-0.690545	-2.399810	0.395201	-0.605742	0.557024	-1.019790	0.658757	0.062000	-0.816484	-0.444428	-0.310196	0.138981	0.483073	0.182568	0.634671	1.278200	0.369084	0.869654	0.143805	0.000000	0.328026	-0.023898	0.386952	-0.462507	0.345290	-0.964059	0.428419	0.082020	0.515783	0.256183	0.483252	0.552609	0.709046	0.780163	0	0	
0.509992	0.509992	-0.710895	0.509992	-3.269450	-2.766550	-2.286710	-2.018480	-2.167190	-0.898367	-0.932214	-1.545480	-1.774590	0.077937	-0.863077	0.077937	-0.640020	-0.222930	-0.192317	-0.530334	-0.069944	0.269343	-0.046005	0.206476	-0.163994	0.114548	-0.049867	0.197168	-0.025672	0.372872	-0.106077	0.299905	-0.124226	0.440704	-0.280853	0.318044	-1.955730	0.570367	-3.480120	0.721326	0	0	
0.420657	0.281318	0.420657	0.281318	0.420657	-3.055810	-1.540820	-2.037610	-1.797720	-1.532480	-0.993092	-1.728540	0.233720	-2.451670	-2.850620	-3.117490	-1.256980	-0.690650	-0.033250	-0.947650	-0.260600	-0.297918	-0.316715	-0.818164	-0.654239	-0.206741	-0.304949	-0.336370	-0.313376	-0.550121	-0.537982	-1.105000	-0.942078	-0.652695	-0.795881	-2.359860	-1.744250	-2.706280	-2.402810	-3.417180	0	0	
0.478682	0.499694	0.478682	0.499694	0.478682	-4.241740	-1.827780	-2.320800	-1.583360	-0.981170	-1.007720	-0.757202	-1.293300	-2.896300	-3.105750	-3.790940	-2.748260	0.136611	-3.013380	0.383492	-3.532030	-0.849748	-2.389330	-0.689978	-1.486380	-0.177877	-1.629630	0.018999	-1.523380	0.124621	-1.186110	-0.856891	-1.441250	-0.382423	0.063567	-2.443830	0.103770	-2.734260	0.324494	-3.550010	0	0	
0.390864	0.297065	0.390864	0.297065	0.390864	-3.275220	-2.023570	-1.820630	-1.292300	0.310934	-0.084662	0.423154	0.142174	0.255986	0.287824	0.797907	0.264241	0.340802	0.206351	0.526903	0.316660	0.275106	0.359742	-0.021459	0.223564	-0.243770	0.332320	-0.531495	0.165292	-0.159905	-0.537800	-0.299856	-0.120251	0.210534	0.237909	0.322049	0.731628	0.630350	0.890742	1.081470	0	0	
0.205591	0.463490	0.395468	0.463490	0.395468	0.463490	-0.693036	-0.255532	0.024545	0.471833	0.593763	0.468458	0.543395	0.509080	0.572494	0.658669	0.667081	0.355770	0.535124	0.539749	0.534332	0.498194	0.149020	0.225359	-0.217517	0.198110	-0.232774	0.239824	-0.167237	0.102292	0.075019	0.144910	0.322420	0.283462	0.391100	0.806114	0.977240	0.866375	1.445710	0.803033	0	0	
0.362118	0.244545	0.283182	0.243224	0.283182	0.243224	-0.438200	-0.026566	0.262352	0.415542	0.469398	0.483500	0.524665	0.629059	0.637284	0.644446	0.558191	0.510957	0.676943	0.475065	0.697984	0.629932	0.428049	0.145728	0.116940	-0.335578	-0.453935	-0.357233	-0.091634	-0.069448	0.166171	0.146609	0.334680	0.521157	0.725167	0.623779	1.636510	1.479470	2.577790	1.228230	0	0	
0.362118	-3.430930	0.362118	-4.312230	0.362118	-3.607670	0.265560	-1.250940	0.514179	-0.528167	0.503210	0.204414	0.637538	0.796476	0.394452	-1.198260	0.738660	-0.319746	1.118090	-1.380850	-0.209237	0.532357	-0.558670	0.239849	0.283809	-0.075683	-0.021197	-0.609428	-0.439122	0.000257	-0.710698	0.057198	-0.717335	0.686497	1.110690	1.549060	3.493560	2.066150	4.749800	2.648290	0	0	
0.480367	0.430947	0.537991	0.430947	0.537991	-3.105340	-1.501360	-1.925790	-1.135390	-1.174840	-1.462170	-1.414740	-1.593150	-1.723090	-1.992430	-3.652400	0.339209	-1.894640	0.023881	-0.107720	-0.118590	0.513282	-0.155598	0.401757	-0.213875	0.512520	-0.286544	0.715708	-0.120667	0.690956	0.099791	0.644564	0.351939	0.800262	0.280999	-0.991614	0.508813	0.354157	2.549500	0.819059	0	0	
-0.497198	-0.497198	-0.112154	-0.497198	-0.112154	0.000000	-3.068530	-1.850050	-2.142710	-1.788170	-2.401670	-1.168600	-2.648080	-1.529030	-3.645970	-2.930250	-0.194036	-2.142450	-2.775320	-0.252437	-0.483962	-1.819420	-1.453260	-1.086430	-0.575432	-1.137180	-0.798988	-1.025610	-0.343552	-1.191330	0.075739	-0.427393	0.074575	0.366572	0.133236	0.036421	-0.451404	-1.109830	-1.196140	-0.160655	0	0	
0.508474	0.342346	0.536629	0.342346	-4.603830	-3.212690	-2.498460	0.313825	-1.233110	0.455081	-1.619390	0.264578	-2.054840	0.594433	-3.641900	-0.683800	-1.089250	-0.168365	-0.040091	0.447147	0.040066	-1.385350	-1.459230	-0.699600	-0.399347	-0.061502	0.405417	-0.239037	0.225003	0.587098	0.437441	0.695921	0.334747	0.801755	1.285210	0.530337	1.523510	0.413755	2.793110	0.277808	0	0	
0.517768	0.444085	0.422021	-5.295670	0.422021	0.000000	-1.951090	-0.733924	0.298687	0.583644	0.119996	0.493609	0.477726	0.416848	-0.729493	-1.197880	-1.416640	-0.828425	-0.820922	0.589928	-1.253760	0.366019	-0.620245	0.551393	-0.608741	0.690792	-0.753082	0.737376	0.471832	0.972155	0.773690	1.285780	1.575180	1.950210	2.854730	3.003110	3.560430	3.818980	4.039550	4.205420	0	0	
0.517768	-6.621670	0.291337	0.000000	-4.506590	-1.735250	-1.436300	0.269835	0.591712	0.416681	0.197019	0.642116	0.533115	0.471190	-1.509400	-1.905650	-1.248250	-0.020544	-1.086610	-1.040450	-1.052110	-1.180860	-0.757233	-0.096652	-0.240647	-0.515899	-0.615423	-0.382290	-0.422089	0.218722	0.528849	0.801718	1.079520	1.232560	2.539380	3.294910	3.375490	3.813440	4.595980	4.306760	0	0	
0.517768	0.517768	0.517768	-4.710940	-3.566440	-3.148050	-1.307650	-0.876331	0.610729	0.282260	0.546443	0.680502	0.400531	0.724688	-0.050001	0.316036	-0.965562	0.492222	-0.932936	-0.048522	-1.050760	-1.054600	-0.595887	-0.022694	-0.105013	-0.339947	-0.326705	-0.649264	-0.465100	-0.004403	0.477437	0.795131	0.945423	0.951587	2.204400	3.490430	3.387100	3.937160	5.004180	1.650300	0	0	
0.670276	0.296257	-0.097558	0.296257	-3.924970	-1.188570	-1.614580	0.638678	-1.151450	0.778473	-0.475035	0.516107	0.182782	0.532211	0.168082	0.505158	1.396600	0.612130	-0.781876	1.202380	0.571280	-1.422250	-0.547143	-0.275217	0.544391	-0.258668	0.465320	0.221138	0.462416	-0.866952	0.344019	-0.731576	-0.382630	-0.832660	-2.029550	0.953947	-1.831240	2.653020	1.338990	3.864050	0	0	
0.670276	0.670276	0.670276	-4.389890	-2.399980	-3.670230	0.574311	-1.417350	1.094330	-1.051620	1.895040	-0.930402	4.464290	-1.358040	1.511740	-3.700020	-0.096754	-3.019980	0.641326	-0.205272	-1.944360	1.705600	-1.385770	1.466860	-0.644479	1.131920	-1.257630	0.557487	-1.516440	0.698840	-1.659030	0.246449	-1.314700	0.995658	-1.445040	2.078330	-2.884980	2.187050	-4.056820	1.222480	0	0	
