GlobalSignal	CompCorrVec1	CompCorrVec2	CompCorrVec3	CompCorrVec4	CompCorrVec5	CompCorrVec6	CompCorrVec7	CompCorrVec8	CompCorrVec9	CompCorrVec10	CompCorrVec11	CompCorrVec12
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0.00128120172890309	-0.056986011449442	-0	0.112629158528937	-0	-0.00381262993523199	0.0426682022605877	-0.253633035666052	0.00363592250689365	-0.135589223343626	0.00269232619917971	-0.196442547037677	0.00232668936299205
0	1.12839242856258e-17	-0	8.91002177351092e-18	-0	1.59937587122481e-17	-4.58235036446258e-17	6.50836933778523e-07	-2.70163776149728e-05	5.97054429520787e-06	-3.44046590241573e-05	3.2704621056063e-05	0.000401913109416364
0	-1.34371366146953e-17	-0	-1.33707380356952e-17	-0	-5.04628310381715e-18	3.39447333963322e-16	3.16152698847667e-06	4.04577524870156e-06	2.22107927266138e-05	-2.00014078580853e-05	-5.30949542378737e-05	-1.25095126567158e-05
0	-5.54869653546467e-19	-0	-2.06015693814751e-18	-0	-6.08734174143227e-17	-9.01781779098639e-18	2.20278507522484e-07	-3.21862494788859e-07	1.37687122212211e-06	2.39212918958465e-06	-3.62776211113679e-06	0.000109936607779891
-0.0012507260844922	0.0556304985882126	-0	-0.109950075205633	-0	0.00372193980302426	-0.0416532637617124	-0.0297448848381974	-0.0103049441693588	0.0162139031067089	-0.00503782941313486	0.0440702386482521	-0.00193283081354773
0	-0	-0	-0	-0	0	-0	5.99501175184129e-11	-2.94889800497025e-11	5.18332376483885e-10	-8.27488965071579e-12	3.65522375505222e-10	2.9047261422321e-10
0	-0	-0	-0	-0	0	-0	-2.13162940462369e-11	-4.15857469222966e-11	4.77513631180168e-10	-7.52145700383457e-11	3.50622023895242e-11	2.63293333669805e-10
0	-0	-0	-0	-0	0	-0	6.80316142764865e-12	2.80676684284246e-11	-9.3778660870966e-10	8.15488710865024e-11	2.2159115170087e-09	-6.72706951776777e-10
0	-0	-0	-0	-0	0	-0	-4.3344556944043e-13	-7.54135061291472e-11	-1.97594059133856e-11	1.73240495543497e-10	4.19333891075452e-11	2.32463836549395e-10
0	-0	-0	-0	-0	0	-0	1.53965294455655e-13	3.27458745748999e-11	2.72128271755775e-11	1.610528350325e-10	-9.99610212098009e-11	1.29914907565037e-09
0	-0	-0	-0	-0	0	-0	-6.09037963403293e-15	-1.66041066901655e-12	-1.00676796004312e-11	-2.08967832819605e-09	-3.49379607751382e-11	2.43780536400216e-09
0	-0	-0	-0	-0	0	-0	3.41855055920038e-16	1.16165267256253e-13	2.71900310649039e-12	9.38901098073806e-10	3.72435743309816e-11	7.2081554266958e-09
0	-0	-0	-0	-0	0	-0	1.07306593106288e-17	4.45660690037734e-15	3.15745123311e-13	1.52558480238e-10	9.34624692404631e-12	4.17319935585771e-09
0	-0	-0	-0	-0	0	-0	5.24558085297861e-20	2.66082855029993e-17	5.65896259602395e-15	3.80476710745334e-12	3.55824280981323e-13	3.47113867531757e-10
0.0015200205757807	-0.162564901107542	-0	-0.0964098078908576	-0	0.00906962961611787	-0.00424364172590938	-0.00536432465664667	0.162882317853953	0.000722333273928397	-0.0775546855415256	0.00118806191043163	0.00845419408565843
0	-0	-0	-0	-0	0	-0	1.31871769116667e-26	9.93631503949976e-24	1.81761939083119e-20	2.30305996611271e-17	4.77307576506823e-18	1.87926438085041e-14
0	-0	-0	-0	-0	0	-0	6.10139762085966e-32	5.59957491858473e-29	2.98384897613338e-25	5.17044085558534e-22	1.58429871127823e-22	1.22715084916046e-18
0.000227951429509146	-0.00312133734681569	-0	0.00724039960258149	-0	-0.00026495087950401	-0.140370308610988	0.0171549508758897	-0.00114606009875209	0.00139781942132761	0.000528820597086612	0.0677150891856046	-0.00101438828891596
0	-0	-0	-0	-0	0	-0	-2.30677676304813e-38	-3.14193150774612e-35	-1.42636634693886e-30	-4.63286074258005e-27	-3.11573343711178e-27	-9.44734753633517e-23
0	-0	-0	-0	-0	0	-0	5.32423036047909e-42	8.83399229747369e-39	1.17125123939807e-33	5.2193163838393e-30	5.28788546786043e-30	2.99041847805707e-25
0	-0	-0	-0	-0	0	-0	1.86381408396267e-46	3.87043360615923e-43	2.11984998543029e-37	1.68671162163548e-33	5.54241056434017e-33	-2.40125154065506e-28
0	-0	-0	-0	-0	0	-0	-7.70084650098972e-53	-1.5865927813166e-49	-8.48866882818081e-44	-6.73232613568365e-40	-2.20589676918008e-39	9.52918648938535e-35
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0.000325714131384873	-0.00446000134706578	-0	0.0103456270158546	-0	-0.000378581725778497	-0.200571644757517	0.0404018659543484	-0.0030004334870092	0.0633354906031392	-0.0134667678430692	-0.213951601747034	0.000583479037381684
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
-0.0017268446341498	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0
